fingerprint,mean_bw
TheVastnessOfSpace 70A895EF1939D93B0D44C32B23D889B1E286B295,4311.662334593572
2501 76FFDF3CC158873643942AEA9F7A2520D3086842,4311.592470069313
NightSkies 8D2BF004D1DDC4AED5E2BC9A73EDEDF99C67A939,4300.200456836799
NeoETor 7997D73272295C1322F30FFD1F32D093E1E19795,4296.078528670448
westerbaan 45883B2139D609B9536E1287AC22D6FC480A1614,4295.253229363579
comnetkyberpuhe 41D2F6D866E7638138CF9F282A280F96BD020D25,4292.694785759294
vjayDuckdnsOrg 3DAEB93223247937F7D488689F79B9203371E018,4291.4543163201015
ANormalDay 725BDB38752AB86CC9F204AC9857C29306BBE2D6,4291.374369880276
snap277 21B0F793D5BFA977B17280262C4F37CD0D9F4DF7,4289.228182104599
Unnamed CC100DC017A25E244C35C964BB518E4308415ACC,4281.538043478261
KonjikiNoYami 38EF2FCFE72C49C634FE082D6CAB5D8F423B4626,4281.252441713926
Unnamed 57BA6FD16DC405A0115DFAD4AE18E664A438A388,4280.480781348456
Unnamed F0BCFE7041A46C0A0175B56FB94228CCBF0DB4D0,4279.921471329552
Applejack A09D20D85D0AA29C47C90ABEAFDB6B7A4BF7FD07,4269.0375708884685
Unnamed E07FB566BF02BD10F0A38A50EF90F5584FEAE092,4261.556395715186
gnosti 462C4C97170DE94F251A46F4C741032864AD1BFB,4251.060333963454
snap277 EEDA0A631FABBB3A8624A7146E25927F9F461D26,4248.616572148708
Unnamed B8F6E68B36BEE2BF548750BDCCC3C2A7DB56A623,4248.594281663516
Unnamed A670FEE5E7F77226D6C3C6D4E4129541B77B523A,4236.055214240706
ehtejab 73CC65219889443C06E06A0B6D427B1FE1C37379,4232.187539382482
RunningOnFumes0 9B47A5B7C108F22D1AFF544E70D22ED8997B96A3,4231.03111216131
tengu E8FA2C9B690F3BC16ADE9A4803CE2C51132F10A6,4228.559782608696
Aramis67 53C9F4954E7A7332BB0C610C5B8E04CA065AF29B,4228.286310649023
stellarator 2BF05DD610B9A403C07D8D1748A85736E249E41E,4227.480860113422
NyquanKHW2 5B20A28CCB6C593124E2577FAAA1F5D98B4CD339,4226.68824826717
Unnamed D0CDC93C97C8D4C275117F6D44B95F8909A01E96,4220.8211247637055
yuicat1 431EA69FC4089BE4304AAEC38FEAE8BC8F8711C5,4214.55772397892
iii 1C4C22F294F6A006396A7AACE962D7EED10F09FB,4213.614287964713
warezboy 6C008386345C1F06094CBE1BADEAC6A81C3D0AB7,4207.175488342786
ELOO01 599E3A0F9BDCD580A555FE813D3B37819DE1841D,4197.272369250158
TorchFlak 91FBAE8A92F3BDFBF86D8860CC7FF189B6A0D165,4189.005671077504
Unnamed E58B264E5907A36C4A4B59F67962970D247C9126,4185.964792060491
seadog007 E81EE535A27130053FD7F8A77DB8780E90C48CB7,4181.670919974795
Assange019de CC2179A97D4EC55BFA56B27F2300C53162CEBB6E,4174.0031505986135
Mordor CBD841942967A827BBB82CFF41BF1685A8957238,4173.2431474480145
0x616e6f6e 4E62CA2A3D579C93C1C09C346EF2EF7FCFEB5664,4162.335381222432
Unnamed D013A225EDE783B83F86111551AF75EAACAA3BDD,4161.489366729678
ataennschenplease 66D2084D1256D41463D985CD6CDAAAFD0C96ED94,4149.64799936988
hidefypl 395F15BFC5EFFEC78408000E6E2D173AE11B12DF,4134.279300567108
Unnamed 9781B0EE81E95941073AFA37542B36ED71018D49,4133.114996849401
Unnamed 4FAB66DD36CF53A4D1F8D933037FA509ADE063BA,4121.614209199747
FortyTwo E75F2ACA1A18291AFE52E6BE0BAC1F805ABC1439,4115.824432892249
NickOfMtl 3FEDD23D3504CBF22984060A3287BA24A29DDD28,4115.80734089477
Unnamed 2F9DCD1BD70F6E065E7F608FAC6FCF0B1EC57EFB,4115.153749212351
idideditheconfig 1B0F5A27BA96D33A2B694151869CB688618EB849,4108.023156899811
avdrelay A4B81B36AAEF89252A054EB1834FEAFBC8165200,4106.344124133585
cel BF29077D90DD65D8B15B2DFC876D25C76E5057FB,4092.6249999999995
TorbeiderSeebruecke E2DE4FA682578806A04E5AA98922B329F0209F81,4091.0305608065523
Unnamed A41F92C092C938B036E089F2DE6AFF6D8D5BD765,4084.6398865784495
fury 24AF1603CDF4D118E1F7AEBF680C18BDA5E8F793,4074.890359168242
Kalabint 1CA6E34E762AB5550FBB254A7C7BD874F1550710,4074.6159420289864
Unnamed 3D3A99DF54D6AEC5190CFB4C0B8D26172A8A2E59,4071.597826086958
PIAjpn2exit B45597CAC1DED958056A23458AB4AFB8E38ABA75,4070.659656584751
Unnamed 853AC518D085FB14570F46B1262E990349C18D69,4069.3890201638324
Unnamed A43B0FD1E7AAAAAB9EF1D27BFD7630D728D088ED,4058.184782608695
smell 6F165D45D2F37D1F1493A9F7DC8FFFC536B49D50,4056.9432892249524
Unnamed D67104011D8A39FB4043273C341BD583286219B0,4053.7594517958414
rfc822 ED4A11D3F618FE30D81A2E0A642B3E991D12D61D,4051.2958412098296
Unnamed A4E7318199A347B70E85B4C8581E608CAEDAD8AC,4042.3071045998745
PCGG DA7D2CB21D73D19469A6EDA3A935DB6A7629B317,4040.8213610586004
katharina 72CF54492CA2F57F12B8493946C9BF9132EB0ABA,4040.120982986768
Osterei D439FC3B5F0A81796F4622320197A90032CAE4DB,4033.2013232514178
itok01TorRelay1 540BFBD58D7F0E3CB34E01C32D178F210BDD2581,4030.981884057971
Unnamed D8DF9660261B158A9DF6C3D7D63DD92B0FD5B9F7,4025.908238815375
Unnamed 2E1D43D009ADA9E32F877D7317C500231F545EBB,4024.9138311279153
AaronOVHSG1 5C8A60F3F936C1FCD64D9ACFBCFF898E51A4D179,4024.858538122243
llutztorrelay E81978D79F5FBC67DD0E80F6EADCE88A97A79554,4024.2424385633267
Unnamed 433861B031781EC30EC45BDAE38A8493C27D08FB,4023.9891304347834
electricdreams3 86BF32B606F1331AA4DD2095D549838AA1435545,4019.4518746061744
Unnamed 24931B9597AFFE5029BBDB8AADA534DFC38C6407,4016.7529143037177
OdessaState 04D892C23D4B26D55B2669A3A7E6C67C8817172B,4014.7426748582225
Unnamed CB1EC403A7331FE26F218D178DF8908014CC4F65,4013.240154379332
Unnamed 7B87EF57DAC332D7016C04AE82063E93B5162C44,4011.1486294896026
Unnamed E1DCADD189E0F1DC70389F4198675AB873E90D8D,4009.416666666667
livingstoneRp 1E4E7ECED7258213C7AD54A03B5364BA26208FF5,4006.7954473850027
ACAbeehive C4F0E2F67DC6D3B9FDFA895361F649B8E99774DD,3991.559467548834
SerpentRangers 06E3B9F23FD7E93E61D9B98024BB049C8806FFDE,3990.9466761184626
Unnamed 3BC7D4276D67D466857EC7369DACE13425D6C8B8,3981.8369565217386
moxie 5EE4F8D8E75E0EFBC68AF15D61EE6B13E73F4D0C,3979.435491493384
Rasengan 4E896071CA6A712FA9CBD0E369B75962654C0D1B,3979.27638626339
2HG 33DBA330433E2915BD0EE66787A48863C818C0BB,3972.1926591052297
Unnamed AE10D581E8BE8275FE17FCEEB517B71C5530871E,3947.6401228733466
1country2systems 78B7D242CDA1EFC577A9891DD9A1C66BC71C8978,3940.8914618777567
T0rAnon 0452B057BCFCC274D6DF88EDA7617031028AA5CF,3937.835459987397
BraveLittleToaster C73F50F21D066770E75E2C39F6666AF0190A0DD0,3935.5697857592945
ORLY 6CE02B690E1F95032D38E3FAF380D907135C9E1A,3923.0613579080027
Unnamed AE791472A57B60F7E8A36E080EF5A9ADA6F7BA41,3911.4157214870825
Nabla ED9649AD9AC439F70560EFE3349B4AC4AAF8B6AC,3910.4834593572778
Unnamed DC9771F9A40340F5CFDAC3850BCED923C36BF3FC,3894.4369880277254
NeelTorRelayA 2A65713649C1FD68764DBF43C46363168BE8C942,3889.117123503466
bektarGenesis 8B3D4DEDACD4A6A4372D0A4B6A92E6B4AC8FA894,3887.8448330182728
xXxOnionKittenxXx 7272FA27A7F99E88D59BE2018E3F14FB88BF9786,3878.941556395715
Unnamed F4B855BCDC8E29075B0A0D7324488BA7D7A04629,3878.6595778197857
RoundRobin13 0A1F322A4032A6964B73F4F60D5821B99B8B1DE1,3876.134057971015
lptr02ORFzF4Zq A591657CC7FECC795ED43FE3EF22290E533BBB2D,3872.003859483302
Unnamed B1479D120D017AEA2DA2093C5252E821305D4002,3871.9543950850666
sudoscientist B1192B1BAD3AD0A15AFC89FEBB23ACC05930B4E3,3870.7608695652175
KAPOW111 61FA7E7C766577D76EBABF19330993DEFA8AF3C3,3866.251654064272
Unnamed F3B8088199E88D0B0FD0F6BC416F253A4F525E57,3848.5905797101445
Unnamed F19244E790F28F0426B2FEBA7F8AB68BB7699FFB,3842.4001260239443
x86Relay1 6377595C3A3C7B9A41CCF05079D7CB3FD9AB442A,3840.8473534971645
Ailuuchequai 1EBFC733CCD952F7F7616EBBA7BC6B8E6F2F0CBC,3840.1398078134844
somsom E5D13B726489E91A260F70B95B7AD9949BB6A95F,3837.3938248267164
Unnamed 5272FAEBA6C27BB850842A5DB365B1B86658539B,3829.553087586642
SirioIT 648D03E531163C828BE1C0B8E2A532F9564B5413,3823.6669029615623
SebnemKorurFincanci 74FB777F25E7F80BA6BF8B808DF873A1708821A7,3820.9471487082546
Illana 7731E125924324B7405BA20E2759EE16780237E2,3815.9058758664146
Unnamed BB10973C9D031721A3DE2F958C024C9FA3FF82D6,3803.3996534341522
Unnamed B33000AC82E719CBBE97083B88A7558D74241FA5,3802.5657687460607
ajourmag D05F41CB78A00311D8EC4ABB4E951582E8298D0C,3802.4862161310652
Unnamed 7A8791650168934FF7EA04E5E02B3DA735A189ED,3798.2664618777567
king 5A376DCD46B55E69BCFCF38DC880F7167FB19512,3792.1526465028355
SwordHogwrts E1B54925C59ECE813269B9A3309B7A5EB57E9B98,3790.471565847511
Unnamed B528636D364776B2D94B1E140609A3B88531C0BB,3784.91304347826
Unnamed 31F14A974160395DCCB748F944BA68A985607837,3771.7492911153113
Unnamed B6E65DC3A11168989237F82EBD8115A029DB3688,3761.77418084436
Unnamed C74CDAC834F79D5E520C9B94C3DC518004A0BA76,3754.558601134216
holdspot 355140498339A8FEBBA1453E93A3FAE8F7973968,3752.126732829237
Raspi53Tor 3BD1376CD339EDAC6AEFCF355A703A16AF913496,3747.2982829237553
AITUK AD8673D4703E01D768E91382DB7E9C795C683C26,3739.009688090738
snap277 7DD9AB4AD84388BCFC38CF48235D6F416E52A705,3734.9738500315057
Unnamed F5226D5A86319CC997F138D0ECD565034697F3DD,3733.6631222432266
Unnamed 36E23D7FED4DC2B0E2B32F8919A089EB92126262,3719.4229678638944
ieditedtheconfig 9E433453D33F85B726AABAD043DDD00E171329C1,3716.1204316320104
Aerodynamik04 1938EBACBB1A7BFA888D9623C90061130E63BB3F,3715.8258506616257
Assange023gr C6E3910CBADCA6D2D7E932AB31A038EDD6A6FB79,3702.817422810334
plutoa 1F2077BF01CAF23F819D4892A89883196ABA842A,3689.8998897290485
Unnamed 34B10A1C0F3DFD96B725F64BA424CA7AD7B9D1B7,3680.8016698172646
Dampfsonderzug 0D4A1AE6D94F5EF29F7B7D15D893D50C17F4FB96,3680.019533711406
shelob CC4C2CB58527EA1C6421330EF3EFE3344E0D4A9E,3673.1152331442977
snap277 25385B097564AE6EAF1F338D9B98AA41F1FA2959,3656.9465973534975
Unnamed 3989799A0340C8D959B3A3908F64331276537786,3643.3563327032125
jwure5 AA901FAC1577834F4DBE0B5C881BD4182C2B7312,3639.8393982356647
torzone 95D78A046A4D3214E1C5B4214E2D109FCF42BDDF,3634.51622558286
Unnamed EA1C6C5490CE496BECDADB93FBA9B81A3D0C9772,3634.400283553875
Unnamed 81A1793D4338F6CD448E864D7090F6E91424E5E7,3626.7112476370517
Unnamed 9E298B955B91D5CE2AEAEBC6CA9858676D091F93,3625.7624448645247
An0n1m4t0R 4C30DAC2F7602BDF49C4727CF760AC7A360FF547,3612.2137681159415
Unnamed 0D44F3D4CF9A9FA339D3562CC95340971C0626DE,3608.9340737240077
NMary 77387F000E74717DF92C16C5D4AA30AC9B5B8E3B,3605.2957624448654
Unnamed 3D691AAF9F5925E1A80E939836C0F11166510992,3598.961011342156
Torrific BFC2EEBFE31AA782949AA7D410046BF28EAF89C8,3597.353890989288
Rumpelstilzchen 6D4AE8F40E72335F8FA7AE588BF19CEE9D2DB346,3590.8730308758663
AIgeneratedPostcard FAC70E0E2B41FF5DB186708D13C06985CCC116E3,3587.266383112791
Unnamed 4C0F7DA3504189F204532689D828B76610F04169,3582.911546943919
Torshammer3 16672A88338BD011B1CAAD8940FBCB09BD20A88E,3574.836562696912
0ZQIX7g6 BB0C636DE89CAC6C995CB380AAC8C4AAAB731BA8,3568.3916194076883
inc0ma 257AC1D1E57507715B8555B25C458C961B29C831,3547.805529300567
RedRelay CA6C1FFD7D797945FEFF31A0D93BA5AC3B680C5C,3546.0536389413983
Unnamed D4C16732E765EB52EB0B749DB35DC14C8E0DF996,3544.4001260239443
Unnamed E0144BFA826BCCC3E64895B32B282782963246CD,3543.0867202268437
Unnamed FC6C0F4325A1FAB9A662ACEEF4137C46E507768E,3542.0052772526783
smurfix 7574975BA76DE0726231FC916DD70B09B3824CE5,3534.611925015753
Unnamed A73E4B6A151A5F622813FA727763F346A3EDC173,3527.547574039068
RedLightDistrict 44730B2450213BC3E2DAA4854458D134F0644FF2,3525.492281033397
snap277 CD3021CC7DA7B3D1C3CA6EDE88C0ACAF57B8CC8F,3516.617281033396
Unnamed 3955812C8D387EB1B8121076DDA43280A2924E0D,3512.5813642091994
AmishTorRelay 6CA1E52071B159D74AF35AD3B0DCE128A1B32AE9,3505.9309231253933
smitty 57AAC64C0BA6EDFC654C718BDEF86E75176A2472,3500.5980623818527
spechttor2 24B1DF80768332990BA8F1230BA41D95D82D52BD,3487.3372715816
snap277 0471D671B1B1EBA3437E37ECD9B5445FD26A7B3C,3486.9257246376806
AHOJ 401DC570F501F859F1381E9B0484608AF7BA97AC,3477.5213453056085
Unnamed 434EA1FB90BFE397CEADC22FD79A965C6D84BB01,3452.192974165092
WomTor 889D1D38D3114B3964927A8305E58249EE2B2931,3451.214083175804
0xdeadbeef D1B853ED27E4DFDCA3A54D3F2E269C4D94677F66,3449.9393509766865
king 0672E79257DAD0E1E033A2436BB26223F24438A8,3432.5433207309393
Unnamed 5BD23D3BD7FD95F123827670F59BEFBA82EDA7CD,3426.732356647763
OrgnicCcount BC170D6C79EB09EF17193466097D1C7788031A3D,3426.142564587272
Unnamed 4A4F584922CE8442E8904F99C5B72F1EEDA195BE,3417.0305608065537
NimbusReaper 74CD4EA6ABA75B1A6D7C222D8567AAB60A6E994C,3412.4769218651554
Unnamed AC6EB3329568ACBC9BD1CACE8668416AFAA6E8C3,3397.5939666036547
Unnamed 38051913D6E867415A5E74A7FE70C5C6ED25209F,3392.582545683679
Tor4leithore 9520FB5D71AFE0A1271F49E6A5A4700485CAAB7B,3377.1060176433516
Aragorn A3A8B285F4267150E220408AB5390E59EA2EE0A0,3377.0468651543792
king EAA56A472886FD8D0FFDFB1C2BCF5E30382F7A8C,3376.2347195967227
Unnamed 370B15E4932CF76C7ACB9B240A960C20267C2430,3363.626339004411
Unnamed BA0071ABE4A5BEA669A8524C1CD8A6EEB9D5FC39,3363.0296156269696
anonymousByPDH DB9797C6F06ECF6AD90917C9F79383A5DFB05DB9,3359.3481411468174
Mognet C102E534A1D26ED2844ACE6AFD444A0BD480016B,3343.0434782608695
Mistralis B87343240E9DE48ECBAA4E064F8B8F21650F74A5,3342.7585066162574
Unnamed CC3A8C1F7C09F1DE75163BCC5F02F3130990CA68,3341.6647763074984
Unnamed D1B60888344E2EFF6317A272061E426D1FB54BA7,3337.52418084436
XMarksTheSpot 745FFEDEB015C35FCE73895B9780C1895679D5D4,3326.9741650913684
zai3Pheevoa4oiWooz1 729DAA09F1E225DBAAF2F42F3C82FD3BBE7AD5DE,3324.5934265010355
kiwitui A123F404BD9A15D96CC7930C2BE28103341AC68B,3318.731647763075
Unnamed 924D81521B53D696535BE70A1F7DCB9176C3CE08,3309.7559073724
roTor AA616315BA97729EA47DAD8718FA59269C7229E7,3308.7057340894776
snap277 049EF8D2F3649F22E6B40937FA67A2B73F48EC86,3286.546471329553
Unnamed 318CAD1A00B33D2F65958210B09B8937836E99AF,3281.8272684310023
Unnamed 3861B342C04EABD4A31DFA2F9ECBD3B9D9DE1DB7,3269.456127914304
ThePlague 2CFDBB78544AF1062C1F70C76D6A900F0F82C3F8,3269.107592942659
Unnamed 4C30050AC14D9CB9A2642F492D8447E84E8434E3,3266.5975897920607
Unnamed 13D01A57491BC3181803A49C8BCD6A0555CED198,3265.6838374291124
Unnamed 51800AF38B30ED1454DD74CB412BADCED5F60593,3253.9109955891618
interfesse1 F6D600CF13B3BBE2A91A0653F1EC9D00E7CB3A6B,3249.727473219911
ABCVG 1A020A414D8AB25F54415C8C1E75A5562A9DD9A6,3232.02993068683
OffaPoofa CBCF24E8E68222A9D2E7FA802AF284F1D2FDE9BE,3223.863421550094
SAULxxxGOODMAN 45973EA3CF520280A8188C78EA71648B854CCBA9,3220.8634215500947
startinit B4447E17E693A51ABAB70C2400DD7D26C4457551,3219.04481726528
Unnamed 375426C07984B649650DDBDC05C58E2CF747E1C9,3214.1220069313163
Unnamed 54E3BB5C309D20991F4E16003FF60839C216C754,3211.112633900441
Unnamed CB21756D213C09812ED2B03DC111CDE937387F9D,3209.4054032766226
x86txtnyc 4C71CDD72EC51EF7DF8E6961ED91FF0D345C81D0,3206.3116729678636
snap277 B7903CF073986FC72EF01B3056D451C390277146,3201.5942816635156
Unnamed 3A4D73A49ED8FE8E3E69E1DE5557158A42EFDC10,3193.4497479521115
Rumpelstilzchen E758E857E0EA11B6D993B742ED7E1E1CCB01C545,3192.9570730938885
AgentSmith A8066656D163910C48A8184E663C124418EAA7A8,3186.726921865154
Unnamed 9194DFBB876D75E3311106360E0D3480F6B18B35,3172.544974795211
spinat BE0AC3B6692085308CA766F9E03736D1CAAED6F3,3166.612161310649
snap277 4A602FFA74CD9A2AA0A0EC43D696B8854C27B826,3161.9391146817884
RyderIII 86CDD0D92AB972538416A382D99666736CDDF141,3156.7205419029615
govtis 25AF213E8FFECA046BAE4A6A5AC8741486E66854,3151.3384530560807
Unnamed C44CC64BED927031A5B3B0A7CDF6A9E28F058B3F,3150.058916194077
ThankYouMrSnowden 564A7F1D0314125AF60096CDE0A887F286608240,3147.8230151228745
Unnamed 3A65D7E0FA8FC92AF99FB54CD8CA3276FBA33F03,3142.038673597984
sonofgodness B74DABBE248B935CDC1038CD5C9280878C8C94E7,3138.75456836799
TechDrabble 409AB0F6A482B9FA32B16ADFA7CC3133916AB20B,3133.0956994328917
sprockets 88F73BDDBE8780E2EC7D28D2F431F57EC8FD9B5B,3126.4658947700063
captain 7F04E089C6BED83E04FB2AE196BDE34B808094F5,3115.076086956521
Amstertor01 85ADD1EE42ACF4FC13EE83DEC2132142827B4C68,3114.142564587271
Unnamed C52F7A0264AE7C650976166EA13982501EC810CE,3103.1955734089474
snap277 8234A52509949D0E9C51EAFB162D027D9CBDF1A7,3092.4050094517956
zuul C18FC3364D096A6C68FAA41F70496217E4343559,3089.5800552104897
TheBadBADdRAGON 35F9A7D9A93C0A9998DB588DEF59597679DE79B7,3073.475189035917
xdefTorEvey 69C4C2CFCF6B418636976B5FFC0140A3BE211312,3060.0934152488976
snap277 313847EC2DBD7C7AF994ADD6250DF7F2933F1E44,3036.977079395085
Unnamed D1F67B7F6A24132E28DB26E5E6D1E6C320EDE0FF,3035.1995116572148
Unnamed C005F0CB30CD54CB45FF08ED151511A286B1B7CE,3034.606805293006
TedSheep F7C7DF8E5A9319B0761EA16D0ED88A23DA41F6DC,3022.4094202898546
Unnamed 91ADCDFCA830A1BBAD3A10377B25D695A92BF251,3022.308994959042
Unnamed 85A0B45999ED081A1E3AED9BE9862D9147C6FF6C,3006.7762287334594
Unnamed 09F9E400AE5100B15D921201E72637B690B91B47,2991.528906742281
snap277 5A8480B8D4A8E851AA15671435630F03CDC5A85F,2985.229836168873
Unnamed 4AFE5B20E0979B458D28CE0686F2E0F992F47B41,2928.8329395085066
EgitmenTorFreeRelay CD9239974D0405FE41B4D2C406FAE343797AD4EA,2899.523393194707
1001nybrgsvgn17 E78B8256253D0C45E5ECDE44B328863AB5123050,2892.430529300567
Sobit E4B6C117761DF05ABC08AD0A0EAE82D97014C427,2891.574669187145
hacktheplanet EF84D201AB9A41111552D4DFD5E26711B967CB2B,2891.4888153749216
snap277 51337D83D6BD9CD10B274424EABDD9D43C33A086,2890.7702425960933
snap278 30B567144676CD5F28BD819495FF402F74F8A6E8,2889.8229363579076
Unnamed D833A739CFE2650D0D3782712A3ACC61D722D8E8,2858.7040800252043
Unnamed D20A5EAA6738D33FF137F6F7D46B4307EBC35DBE,2851.9988972904857
smell B87F86C11C446E8EBD47797867B1A1355E1AC6FD,2842.4764492753625
Unnamed FD45136739788B2BB91FE14CA4039206D1BEEEAB,2842.2899338374295
Unnamed 448150433FFE1E36EDB8C728C55F34BA699CD96E,2841.342076244486
RunningOnFumes3 C2DA5A04CBE2A64961C8DE8D03E58D9CF48A73A6,2836.901622558286
snap277 54B672109DFA6BBAB2ACC57A0E3C9BAD5663931C,2824.229048519219
OONITestHelper 7F64B84FA7889688041D2413AD60EA3F9CA6801D,2806.1385475740385
madadtorwus2 353411EBC73A371AB49B85CE12ED0CD1EAA2EBCC,2802.824669187146
Unnamed 69497036653189531207746B3D0E4ECB56888F3C,2745.965973534972
Unnamed 80AB55489E3B4EF38E3888FD333C9A468C112381,2727.663831127914
Unnamed 954B221CFDC3F56A15FE3C29F85D5FE34BB144B2,2723.1698960302456
Unnamed 9F32B1B76B43BD7865194C922AE17149E980E641,2709.7737870195333
1d1dchang3th3c0nf1g 79B207AD51842FA215D956B9307B3D01CD347368,2707.0506458727154
snap277 559CE6DD21A47C1AF8BAC8F3EF7C251621181E9E,2702.4303717706357
Unnamed CBBE32FF20DFB06CBB46FB9941AF13CBB5E9A0D2,2695.9046943919343
snap277 6AA5C03147EBCA8B78D2C9F031BD222D4120E5E9,2695.730623818525
AgentOnionMumbai 58556883C97E01B4639611BAF43EBC843C0D1B51,2694.390831758034
snap277 8995C016383E814342E773B2F04CCB281FF63E4A,2688.5677378701953
incircuitryrelay 9D07DFA6472B80277798D73234348CEF02F2E7D5,2680.9358853182107
Unnamed AA12B458EBAAC0F2EB0A8D18B53F175FEB3BD3F5,2674.856253938248
snapfeli 4EACB1DF4BD42524AEA6A1B8026617B1BF59045C,2669.8579867674857
Unnamed 44D98CC3AEDCC1A2D046993AF73368BD8AEC6846,2667.8379017013226
42e7b73f33ff22cfc9c 885CFB6921E6E7716BB64783348DDB06E17E5B5A,2662.751339004411
NYCBUG1 3F092986E9B87D3FDA09B71FA3A602378285C77A,2657.4637681159425
snap277 09E9A75A7EFD30822942B2668D0C3B39D2E315B5,2646.0504883427852
Unnamed A56A0120A21557832000D5C68FCD7DE08E82A3B0,2640.627756773787
SysadmAtNbg 6D93503E150496BB32A4912F904C4E2DB205278D,2583.145478890989
Unnamed 40D3CCEEE5B9BE2128684C15E57698D4BA1D826D,2575.1485507246375
Unnamed 7F58CD19BF79F720FEE78D68474A224E40505992,2573.5202425960933
snap277 5C78F7940B8921F6EC1345D21118AE3DB7AA92AD,2568.6844675488346
soginet C186E4CD73302C218E12EC22AB643671148D9609,2566.714240705734
Air7jyl 716EE92A2E93ED69113D8F81E98530BA9A30DC31,2550.64209199748
Unnamed 651FB9EE23564AEFDBCF41C907FE9C2ED4C64033,2543.8126969124137
sqrrm 1B9C26C1DAB190EAD3EBADB70914E0949ADC2588,2529.3105702583493
Reaction 3916A2629792382F79E5C0F78A3CBC045A027019,2527.0938878386896
Megatron007 BD26A92FC668B7356D02C6820B1E10CD0209900E,2525.0402488972904
snoopy 45A5286454BA553FACF56CF4AE5F4CC6D2D095B0,2516.914933837429
snap277 398F31C38CE3C0148E872CE752CC114EB56F8C3C,2504.1828134845623
TheDarkLord 99B64C660C429220F2D5D6D0DFAAD3315D6236A4,2502.303245116572
Unnamed E6F7C06615716B68143016575281A1CE95C733F3,2500.46565847511
snowfall 823AA81E277F366505545522CEDC2F529CE4DC3F,2494.4551827347195
Unnamed C464E5E4A720654A632D68894677F78B30C5A982,2491.7780403276624
snap277 8B8CE56754E0D70B07B59350A41FFCC9381CAE88,2483.571361058601
Unnamed ACCE33C8952304D12A113A161DEE7C8E8D330440,2460.029379332074
Unnamed 5CAAF1200CF17A8450931738D21F1FC1440C751C,2452.770478890989
ALBANIX 8C42FC1876E51D5C8DE6372C7B7AD595F95E6DC0,2451.2729993698804
justsomefancynick 38312A4281F505DD31C882D3B406025C727E7162,2448.6372085696285
TLCOnion 03A33C3454FC0F9AC6966F12FA486999F5A22896,2441.48156899811
22c7676e678bb03519 8EF77FD0091B4221AB59C62630C5D54F66E4C7CE,2431.6226370510394
Unnamed 4005FD7A64B868405DF32CD63E4663721DD8D808,2428.481411468179
Unnamed 5A795145CC19980C28E822CBF3C9701AAA93FF55,2419.338453056081
snap277 F057A74C26D7E55F63F2C4B384239F9B33381AFC,2410.403434152489
TARS F80FDE27EFCB3F6A7B4E2CC517133DBFFA78BA2D,2375.3216761184626
Rigel2IT 7CBC1D4754EF3A62C15CB48C08029C99009E2ECF,2370.6549306868305
tormb4 C2F354167BAA2A6218DCE253EFF2F42D35E5CD5B,2364.3436515437934
slowplace D9D2F07C85D039F9E1B397D27FDE1A52C746051B,2353.811594202899
Unnamed C2F109272D444A85C50E9059225AC4ADFB273AC8,2343.7664618777567
RaspiTorL EB1CB0138DF8D78A1B9C63148F232B88802BA486,2336.5556868304975
snap277 A5FCA45145268A1910FED5F39D35786E0D5AAFC7,2327.932971014492
Unnamed 6589F1A9B53F9C7BD494AEED5A81E08D3159C2AB,2322.6546943919348
Unnamed AD6444C0280FFBC51E088B2A7C68B63F9117CAD2,2318.5253623188405
snap277 A37A42DD03739B37811D0C50C28E84898E3E49DC,2309.5439508506615
Anna 3CDE5AD75EAB5C36B736FD7D85A4184B0971F0B3,2307.3620825456833
snap277 DDACDA2252825375D0EDAD0B52427B7C2AFFD585,2305.501417769376
1804m1 22E1D1DB4723A174E713B1BF4073DAC1C25351B3,2302.297574039067
AmirTaaki4President 52B68764E26CB04DAE3ABE1FA01826EF27376C68,2277.8243541272846
Unnamed 45FD401243854294783CD83673613FF565D9A662,2264.93470384373
Unnamed A0FACFCAB6A2E5F7879DD5D56D3480E08BF3C7FE,2242.889256458727
Unnamed 4B9AAFCE3424C9CA62908C67CA0B57568FB87E40,2231.839083175804
rackhamsaltair 15483893699246724B8135CC6F087767EA89A2D3,2215.682025834909
Unnamed B3BFE91A86321921EAE8272DF15A53E790C0413F,2204.75118147448
OrgnicCcount2 2F1DA71ECF49FA03F669B38F48B8AF78E7672D85,2202.993147448015
snap277 844C2A2CD52173D0F8769F0E2925A1585E0BD479,2202.4094202898555
Unnamed DC0208827562AD470865D8F8C01C2A989D87C00E,2178.58372715816
snap277 E4760EB4D680BED1AA63C7CCB558DAFEA7CAEC9A,2174.2766225582864
smell BDC52C708F97B69D3984EE667B72B5C3F344366B,2167.9161940768745
stellaranomaly 51374C8DA459C67329FFD5C7502CCAE4194910CC,2123.8496376811595
RunningOnFumes4 2B34099ED2BC598C4745C96C873FD73A445646BD,2122.9485664776307
spreadrelay 66CCAA4A8FA4A0DBA58BDA5C11AAE3BBA0A177BA,2108.783475110271
Unnamed 47BE3C80B6C831211527D18D1D84E2750F412EDD,2095.8480623818527
snap277 C8E0D74166EB079D525D2B5B743C01DE0DDB7364,2039.0015752993065
snap279 1034F867157E1D821B847093755AFBD78F4A0367,2012.2574039067422
Unnamed D49D0071D9236EFC6AC527292894A5A2143F815D,1964.0382797731568
